yearOfRegistration,gender,ageBroad,citizenship,isForcedLabour,isSexualExploit,CountryOfExploitation,nacionalidade_lat,nacionalidade_long,nacionalidade,pais_exploracao_lat,pais_exploracao_long,pais_exploracao,nacionalidade_alpha3,pais_exploracao_alpha3
2011,Female,9--17,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Female,9--17,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Female,9--17,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Female,9--17,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Female,9--17,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Female,9--17,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Female,9--17,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Female,9--17,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Female,9--17,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Female,9--17,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Female,9--17,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Female,9--17,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Female,9--17,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Female,9--17,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Female,9--17,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Female,9--17,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Female,9--17,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Female,9--17,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Female,9--17,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Female,9--17,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Female,9--17,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Female,9--17,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Female,9--17,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Female,9--17,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Female,9--17,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Female,9--17,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Female,9--17,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Female,9--17,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Female,9--17,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Female,9--17,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Female,9--17,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Female,9--17,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,0--8,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,18--20,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,18--20,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,18--20,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,18--20,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,18--20,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,18--20,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,18--20,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,18--20,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,18--20,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,18--20,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,18--20,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,18--20,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,21--23,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,21--23,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,21--23,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,21--23,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,21--23,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,21--23,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,21--23,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,21--23,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,21--23,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,21--23,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,21--23,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,21--23,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,21--23,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,21--23,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,21--23,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,21--23,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,21--23,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,21--23,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,21--23,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,21--23,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,21--23,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,21--23,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,21--23,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,21--23,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,24--26,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,24--26,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,24--26,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,24--26,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,24--26,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,24--26,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,24--26,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,24--26,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,24--26,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,24--26,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,24--26,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,24--26,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,24--26,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,24--26,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,24--26,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,24--26,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,24--26,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,24--26,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,24--26,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,24--26,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,24--26,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,24--26,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,24--26,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,24--26,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,24--26,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,24--26,UA,,,UA,48.379433,31.16558,Ukraine,48.379433,31.16558,Ukraine,UKR,UKR
2011,Male,27--29,BY,1.0,,RU,53.709807,27.953389,Belarus,61.52401,105.318756,Russia,BLR,RUS
2011,Male,27--29,BY,1.0,,RU,53.709807,27.953389,Belarus,61.52401,105.318756,Russia,BLR,RUS
2011,Male,27--29,BY,1.0,,RU,53.709807,27.953389,Belarus,61.52401,105.318756,Russia,BLR,RUS
2011,Male,27--29,BY,1.0,,RU,53.709807,27.953389,Belarus,61.52401,105.318756,Russia,BLR,RUS
2011,Male,27--29,BY,1.0,,RU,53.709807,27.953389,Belarus,61.52401,105.318756,Russia,BLR,RUS
2011,Male,27--29,BY,1.0,,RU,53.709807,27.953389,Belarus,61.52401,105.318756,Russia,BLR,RUS
2011,Male,27--29,BY,1.0,,RU,53.709807,27.953389,Belarus,61.52401,105.318756,Russia,BLR,RUS
2011,Male,27--29,BY,1.0,,RU,53.709807,27.953389,Belarus,61.52401,105.318756,Russia,BLR,RUS
2011,Male,27--29,BY,1.0,,RU,53.709807,27.953389,Belarus,61.52401,105.318756,Russia,BLR,RUS
2011,Male,27--29,BY,1.0,,RU,53.709807,27.953389,Belarus,61.52401,105.318756,Russia,BLR,RUS
2011,Male,27--29,BY,1.0,,RU,53.709807,27.953389,Belarus,61.52401,105.318756,Russia,BLR,RUS
2011,Male,27--29,BY,1.0,,RU,53.709807,27.953389,Belarus,61.52401,105.318756,Russia,BLR,RUS
2011,Male,27--29,BY,1.0,,RU,53.709807,27.953389,Belarus,61.52401,105.318756,Russia,BLR,RUS
2011,Male,27--29,BY,,,0,53.709807,27.953389,Belarus,,,,BLR,
2011,Male,27--29,BY,,,0,53.709807,27.953389,Belarus,,,,BLR,
2011,Male,27--29,BY,,,0,53.709807,27.953389,Belarus,,,,BLR,
2011,Male,27--29,BY,,,0,53.709807,27.953389,Belarus,,,,BLR,
2011,Male,27--29,BY,,,0,53.709807,27.953389,Belarus,,,,BLR,
2011,Male,27--29,BY,,,0,53.709807,27.953389,Belarus,,,,BLR,
2011,Male,27--29,BY,,,0,53.709807,27.953389,Belarus,,,,BLR,
2011,Male,27--29,BY,,,0,53.709807,27.953389,Belarus,,,,BLR,
2011,Male,27--29,BY,,,0,53.709807,27.953389,Belarus,,,,BLR,
2011,Male,27--29,BY,,,0,53.709807,27.953389,Belarus,,,,BLR,
2011,Male,27--29,BY,,,0,53.709807,27.953389,Belarus,,,,BLR,
2011,Male,27--29,BY,,,0,53.709807,27.953389,Belarus,,,,BLR,
2011,Male,27--29,BY,,,0,53.709807,27.953389,Belarus,,,,BLR,
2011,Male,27--29,BY,,,0,53.709807,27.953389,Belarus,,,,BLR,
2011,Male,27--29,BY,,,0,53.709807,27.953389,Belarus,,,,BLR,
2011,Male,27--29,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,27--29,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,27--29,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,27--29,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,27--29,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,27--29,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,27--29,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,27--29,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,27--29,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,27--29,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,27--29,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,27--29,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,27--29,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,27--29,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,27--29,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,27--29,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,27--29,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,KG,1.0,0.0,KZ,41.20438,74.766098,Kyrgyzstan,48.019573,66.923684,Kazakhstan,KGZ,KAZ
2011,Male,30--38,KG,1.0,0.0,KZ,41.20438,74.766098,Kyrgyzstan,48.019573,66.923684,Kazakhstan,KGZ,KAZ
2011,Male,30--38,KG,1.0,0.0,KZ,41.20438,74.766098,Kyrgyzstan,48.019573,66.923684,Kazakhstan,KGZ,KAZ
2011,Male,30--38,KG,1.0,0.0,KZ,41.20438,74.766098,Kyrgyzstan,48.019573,66.923684,Kazakhstan,KGZ,KAZ
2011,Male,30--38,KG,1.0,0.0,KZ,41.20438,74.766098,Kyrgyzstan,48.019573,66.923684,Kazakhstan,KGZ,KAZ
2011,Male,30--38,KG,1.0,0.0,KZ,41.20438,74.766098,Kyrgyzstan,48.019573,66.923684,Kazakhstan,KGZ,KAZ
2011,Male,30--38,KG,1.0,0.0,KZ,41.20438,74.766098,Kyrgyzstan,48.019573,66.923684,Kazakhstan,KGZ,KAZ
2011,Male,30--38,KG,1.0,0.0,KZ,41.20438,74.766098,Kyrgyzstan,48.019573,66.923684,Kazakhstan,KGZ,KAZ
2011,Male,30--38,KG,1.0,0.0,KZ,41.20438,74.766098,Kyrgyzstan,48.019573,66.923684,Kazakhstan,KGZ,KAZ
2011,Male,30--38,KG,1.0,0.0,KZ,41.20438,74.766098,Kyrgyzstan,48.019573,66.923684,Kazakhstan,KGZ,KAZ
2011,Male,30--38,KG,1.0,0.0,KZ,41.20438,74.766098,Kyrgyzstan,48.019573,66.923684,Kazakhstan,KGZ,KAZ
2011,Male,30--38,KG,1.0,0.0,KZ,41.20438,74.766098,Kyrgyzstan,48.019573,66.923684,Kazakhstan,KGZ,KAZ
2011,Male,30--38,KG,1.0,0.0,KZ,41.20438,74.766098,Kyrgyzstan,48.019573,66.923684,Kazakhstan,KGZ,KAZ
2011,Male,30--38,KG,1.0,0.0,KZ,41.20438,74.766098,Kyrgyzstan,48.019573,66.923684,Kazakhstan,KGZ,KAZ
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,KG,,,0,41.20438,74.766098,Kyrgyzstan,,,,KGZ,
2011,Male,30--38,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,30--38,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,30--38,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,30--38,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,30--38,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,30--38,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,30--38,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,30--38,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,30--38,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,30--38,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,30--38,MD,,,0,47.411631,28.369885,Moldova,,,,MDA,
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
2011,Male,30--38,UA,1.0,0.0,RU,48.379433,31.16558,Ukraine,61.52401,105.318756,Russia,UKR,RUS
